Variable	Commentaire	Date de départ	Heure de départ	Valeur
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:30,877	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:30,879	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:30,902	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:30,902	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:30,902	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:30,904	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:30,906	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:30,906	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:30,906	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:30,908	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:30,910	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:30,912	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:30,914	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:30,916	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:30,937	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:30,937	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:30,937	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:30,939	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:30,959	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:30,959	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:30,959	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:30,959	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:30,959	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:30,961	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:30,981	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:30,981	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:30,981	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:30,983	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:30,985	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:30,987	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:30,989	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:30,991	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,012	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,012	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,012	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,015	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,015	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,015	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,015	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,017	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,020	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,022	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,024	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,026	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,047	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,047	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,047	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:31,049	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:31,069	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,069	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:31,069	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:31,072	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:31,072	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:31,074	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:31,107	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:31,107	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,107	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,109	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,111	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,113	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,115	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,117	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:31,131	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,139	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,139	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,139	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,141	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,143	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,143	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,143	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,145	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,147	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,149	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,151	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,153	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,174	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:31,174	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,174	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:31,174	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:31,177	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:31,177	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:31,185	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:31,187	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:31,193	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:31,209	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:31,209	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:31,209	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:31,209	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:31,218	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:31,218	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:31,226	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:31,263	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,263	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:31,263	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,265	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,267	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,269	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,271	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,273	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,294	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,294	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,294	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,296	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,298	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,298	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,298	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,300	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,302	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,304	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,306	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,306	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:31,311	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,329	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:31,329	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,329	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:31,331	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:31,350	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:31,350	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,350	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,353	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,355	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,357	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,359	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,361	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,382	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,382	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,382	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,384	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,386	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,386	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,386	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,388	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,390	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,392	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,394	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,396	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,418	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,418	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,418	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:31,420	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:31,439	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:31,439	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,439	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:31,439	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:31,439	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:31,441	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:31,461	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	20/05/2021	00:09:31,461	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,461	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,463	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,465	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,467	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,469	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,470	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,493	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,493	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,493	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,495	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,497	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,497	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,497	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,499	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,501	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,503	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,503	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,505	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,528	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,528	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,528	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	20/05/2021	00:09:31,530	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	20/05/2021	00:09:31,549	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	20/05/2021	00:09:31,549	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:31,549	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:31,552	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:31,552	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:31,554	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:31,587	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	20/05/2021	00:09:31,587	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,587	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,589	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,592	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,594	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,595	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,597	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:31,611	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,619	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,619	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,619	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,621	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,623	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	20/05/2021	00:09:31,623	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,623	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,624	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,626	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,628	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,630	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,633	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,654	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:31,654	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,654	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:3	Sortir la butée de la glissière externe	20/05/2021	00:09:31,654	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:3	Pince en position glissière externe sur l'axe X.	20/05/2021	00:09:31,656	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:0	butée de la glisssière externe sortie	20/05/2021	00:09:31,656	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:6	Glissière externe pleine	20/05/2021	00:09:31,665	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:31,667	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:7	Présence d'un 6packs sur la butée de la glissière externe.	20/05/2021	00:09:31,671	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	20/05/2021	00:09:31,689	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	20/05/2021	00:09:31,689	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:6		20/05/2021	00:09:31,689	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:7		20/05/2021	00:09:31,689	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:31,713	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:31,713	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	20/05/2021	00:09:31,720	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	20/05/2021	00:09:31,759	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,759	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,759	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	20/05/2021	00:09:31,759	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,761	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	20/05/2021	00:09:31,763	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	20/05/2021	00:09:31,765	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	20/05/2021	00:09:31,765	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	20/05/2021	00:09:31,789	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	20/05/2021	00:09:31,789	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	20/05/2021	00:09:31,789	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	20/05/2021	00:09:31,793	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	20/05/2021	00:09:31,793	FAUX
